author,orcid,affiliation,affiliation_type,country,paper_title,paper_year,paper_doi,paper_venue,author_position,topic_query,n_relevant_papers,industry_flag,score
Jiandong Ye,0000-0002-3985-6768,Nanjing University,academic,CN,Significantly Enhanced Interfacial Thermal Conductance across GaN/Diamond Interfaces Utilizing Al<sub><i>x</i></sub>Ga<sub>1–<i>x</i></sub>N as a Phonon Bridge,2024,https://doi.org/10.1021/acsami.4c13702,ACS Applied Materials & Interfaces,middle,GaN-on-diamond thermal management,1,0,8
Jingxiong Chen,0000-0003-3554-537X,South China University of Technology,academic,CN,Optimal Thermal Resistance Model of GaN HEMTs Considering Thickness-Dependent Thermal Conductivity,2024,https://doi.org/10.1109/ted.2024.3474610,IEEE Transactions on Electron Devices,middle,thermal boundary resistance GaN diamond,1,0,8
Julia Deitz,0000-0002-5154-3027,Sandia National Laboratories,academic,US,Thermal Transport and Mechanical Stress Mapping of a Compression Bonded GaN/Diamond Interface for Vertical Power Devices,2024,https://doi.org/10.1021/acsami.3c17778,ACS Applied Materials & Interfaces,middle,GaN-on-diamond thermal management,1,0,8
Kai Wang,0000-0002-5822-0618,South China University of Technology,academic,CN,Optimal Thermal Resistance Model of GaN HEMTs Considering Thickness-Dependent Thermal Conductivity,2024,https://doi.org/10.1109/ted.2024.3474610,IEEE Transactions on Electron Devices,middle,thermal boundary resistance GaN diamond,1,0,8
Kaicheng Pan,0000-0001-5196-0675,"University of California, Los Angeles",academic,US,Wafer-scale bonded GaN–AlN with high interface thermal conductance,2024,https://doi.org/10.1063/5.0206263,Applied Physics Letters,middle,near-junction thermal management high power density,1,0,8
Kang Wang,0000-0002-7178-1225,Dongguan University of Technology,academic,CN,A comprehensive review of diamond-reinforced metal matrix composites for thermal management in high-performance electronics,2024,https://doi.org/10.1016/j.jmrt.2024.11.171,Journal of Materials Research and Technology,middle,GaN-on-diamond thermal management,1,0,8
Ke Huang,0000-0002-2681-530X,University of Science and Technology Beijing,academic,CN,Synthesis of nano-diamond film on GaN surface with low thermal boundary resistance and high thermal conductivity,2024,https://doi.org/10.1016/j.carbon.2024.119491,Carbon,middle,thermal boundary resistance GaN diamond,1,0,8
Kenny Huynh,0000-0003-3692-4240,"University of California, Los Angeles",academic,US,Wafer-scale bonded GaN–AlN with high interface thermal conductance,2024,https://doi.org/10.1063/5.0206263,Applied Physics Letters,middle,near-junction thermal management high power density,1,0,8
Kyeongjae Cho,0000-0003-2698-7774,The University of Texas at Dallas,academic,US,Lossless Phonon Transition Through GaN‐Diamond and Si‐Diamond Interfaces,2024,https://doi.org/10.1002/aelm.202400146,Advanced Electronic Materials,middle,GaN-on-diamond thermal management,1,0,8
Lan Fu,0000-0002-9070-8373,Australian National University,academic,AU,Recent Advances in Semiconductor Materials and Devices,2024,https://doi.org/10.1002/pssr.202400198,physica status solidi (RRL) - Rapid Research Letters,middle,diamond photonics thermal integration,1,0,8
Leng Zhang,0000-0002-6453-4111,Jinling Institute of Technology,academic,CN,Effect of surface vacancy defects on the phonon thermal transport across GaN/diamond interface,2024,https://doi.org/10.1016/j.surfin.2024.105666,Surfaces and Interfaces,middle,GaN-on-diamond thermal management,1,0,8
Ling Yang,0000-0001-7284-8180,Xidian University,academic,CN,"Comparison of SiN<sub><i>x</i></sub> Dielectric Layer Grown by Plasma‐Enhanced Chemical Vapor Deposition, Low‐Pressure Chemical Vapor Deposition, and Metal‐Organic Chemical Vapor Deposition in Diamond‐ and GaN‐Based Integrated Devices",2024,https://doi.org/10.1002/pssb.202400052,physica status solidi (b),middle,thermal boundary resistance GaN diamond,1,0,8
Lingyu Zhu,0000-0002-0379-4059,State Key Laboratory of Electrical Insulation and Power Equipment,academic,,Intelligent Condition Monitoring of Multiple Thermal Degradation of IGBT Modules Based on Case Temperature Matrix,2024,https://doi.org/10.1109/tpel.2024.3415439,IEEE Transactions on Power Electronics,middle,IGBT module baseplate thermal fatigue,1,0,8
Linhui Zhou,0000-0003-0601-1600,University of Wisconsin–Madison,academic,US,Understanding of multiway heat extraction using peripheral diamond in an AlGaN/GaN high electron mobility transistor by electrothermal simulations,2024,https://doi.org/10.1088/1361-6641/ad4a66,Semiconductor Science and Technology,middle,thermal boundary resistance GaN diamond,1,0,8
M. Florovič,0000-0002-9402-2598,Slovak University of Technology in Bratislava,academic,SK,Improved Thermal Performance of InGaAs/GaAs Nanomembrane HEMTs Transferred onto Various Substrates by Epitaxial Lift-Off,2024,https://doi.org/10.1021/acsaelm.4c00659,ACS Applied Electronic Materials,middle,thermal boundary resistance GaN diamond,1,0,8
M. Ťapajna,0000-0003-1099-2050,Slovak Academy of Sciences,academic,SK,Improved Thermal Performance of InGaAs/GaAs Nanomembrane HEMTs Transferred onto Various Substrates by Epitaxial Lift-Off,2024,https://doi.org/10.1021/acsaelm.4c00659,ACS Applied Electronic Materials,middle,thermal boundary resistance GaN diamond,1,0,8
Mark S. Goorsky,0000-0002-3416-6688,"University of California, Los Angeles",academic,US,Wafer-scale bonded GaN–AlN with high interface thermal conductance,2024,https://doi.org/10.1063/5.0206263,Applied Physics Letters,middle,near-junction thermal management high power density,1,0,8
Matthew Bahr,0009-0007-5959-3938,Sandia National Laboratories,academic,US,Thermal Transport and Mechanical Stress Mapping of a Compression Bonded GaN/Diamond Interface for Vertical Power Devices,2024,https://doi.org/10.1021/acsami.3c17778,ACS Applied Materials & Interfaces,middle,GaN-on-diamond thermal management,1,0,8
Mei Wu,0000-0002-6518-7748,Xidian University,academic,CN,"Comparison of SiN<sub><i>x</i></sub> Dielectric Layer Grown by Plasma‐Enhanced Chemical Vapor Deposition, Low‐Pressure Chemical Vapor Deposition, and Metal‐Organic Chemical Vapor Deposition in Diamond‐ and GaN‐Based Integrated Devices",2024,https://doi.org/10.1002/pssb.202400052,physica status solidi (b),middle,thermal boundary resistance GaN diamond,1,0,8
Mengxia Jiang,,Yangzhou University,academic,CN,Device packaging and integration optimization based on neural network method: Effect of microchannel structure on heat sink performance,2024,https://doi.org/10.1016/j.mssp.2024.108977,Materials Science in Semiconductor Processing,middle,advanced packaging thermal resistance high power,1,0,8
Minming Zou,0000-0003-3456-3613,Zhejiang Business Technology Institute,academic,CN,A Novel Room-Temperature Flexible Phase Change Material for Solar Energy Photothermal Conversion and Battery Thermal Management,2024,https://doi.org/10.1021/acssuschemeng.3c08489,ACS Sustainable Chemistry & Engineering,middle,advanced packaging thermal resistance high power,1,0,8
Mouzhe Xie,0000-0002-2960-644X,University of Chicago,academic,US,Direct-bonded diamond membranes for heterogeneous quantum and electronic technologies,2024,https://doi.org/10.1038/s41467-024-53150-3,Nature Communications,middle,diamond photonics thermal integration,1,0,8
Muhammad Amin Padhiar,0000-0003-0749-7278,Guangzhou University,academic,CN,Simulation investigation of effects of substrate and thermal boundary resistance on performances of AlGaN/GaN HEMTs,2024,https://doi.org/10.1088/1402-4896/ad4b69,Physica Scripta,middle,thermal boundary resistance GaN diamond,1,0,8
Nazar Delegan,0000-0002-1240-6409,Argonne National Laboratory,academic,US,Direct-bonded diamond membranes for heterogeneous quantum and electronic technologies,2024,https://doi.org/10.1038/s41467-024-53150-3,Nature Communications,middle,diamond photonics thermal integration,1,0,8
P. Eliáš,,Slovak Academy of Sciences,academic,SK,Improved Thermal Performance of InGaAs/GaAs Nanomembrane HEMTs Transferred onto Various Substrates by Epitaxial Lift-Off,2024,https://doi.org/10.1021/acsaelm.4c00659,ACS Applied Electronic Materials,middle,thermal boundary resistance GaN diamond,1,0,8
Patrick E. Hopkins,0000-0002-3403-743X,University of Virginia,academic,US,Lossless Phonon Transition Through GaN‐Diamond and Si‐Diamond Interfaces,2024,https://doi.org/10.1002/aelm.202400146,Advanced Electronic Materials,middle,GaN-on-diamond thermal management,1,0,8
Peng Gao,0000-0001-7140-3155,Nankai University,academic,CN,Advanced Packaging Technology of GaN HEMT Module for High-Power and High-Frequency Applications: A Review,2024,https://doi.org/10.1109/tcpmt.2024.3447079,IEEE Transactions on Components Packaging and Manufacturing Technology,middle,advanced packaging thermal resistance high power,1,0,8
Peter C. Maurer,0000-0001-9033-5135,Argonne National Laboratory,academic,US,Direct-bonded diamond membranes for heterogeneous quantum and electronic technologies,2024,https://doi.org/10.1038/s41467-024-53150-3,Nature Communications,middle,diamond photonics thermal integration,1,0,8
Ping Lu,0000-0002-9369-7462,Sandia National Laboratories,academic,US,Thermal Transport and Mechanical Stress Mapping of a Compression Bonded GaN/Diamond Interface for Vertical Power Devices,2024,https://doi.org/10.1021/acsami.3c17778,ACS Applied Materials & Interfaces,middle,GaN-on-diamond thermal management,1,0,8
Ping Wang,0000-0002-4716-5457,Xidian University,academic,CN,"Comparison of SiN<sub><i>x</i></sub> Dielectric Layer Grown by Plasma‐Enhanced Chemical Vapor Deposition, Low‐Pressure Chemical Vapor Deposition, and Metal‐Organic Chemical Vapor Deposition in Diamond‐ and GaN‐Based Integrated Devices",2024,https://doi.org/10.1002/pssb.202400052,physica status solidi (b),middle,thermal boundary resistance GaN diamond,1,0,8
Qian Fan,,Southeast University,academic,CN,Polycrystalline Diamond Film Growth on Gallium Nitride with Low Boundary Thermal Resistance,2024,https://doi.org/10.3390/coatings14111457,Coatings,middle,GaN-on-diamond thermal management,1,0,8
Qiulang Cui,,Yangzhou University,academic,CN,Device packaging and integration optimization based on neural network method: Effect of microchannel structure on heat sink performance,2024,https://doi.org/10.1016/j.mssp.2024.108977,Materials Science in Semiconductor Processing,middle,advanced packaging thermal resistance high power,1,0,8
R. Kúdela,,Slovak Academy of Sciences,academic,SK,Improved Thermal Performance of InGaAs/GaAs Nanomembrane HEMTs Transferred onto Various Substrates by Epitaxial Lift-Off,2024,https://doi.org/10.1021/acsaelm.4c00659,ACS Applied Electronic Materials,middle,thermal boundary resistance GaN diamond,1,0,8
Ramandeep Mandia,0000-0001-8005-6204,Arizona State University,academic,US,Lossless Phonon Transition Through GaN‐Diamond and Si‐Diamond Interfaces,2024,https://doi.org/10.1002/aelm.202400146,Advanced Electronic Materials,middle,GaN-on-diamond thermal management,1,0,8
Renjie He,,Huazhong University of Science and Technology,academic,CN,Mechanical regulation to interfacial thermal transport in GaN/diamond heterostructures for thermal switch,2024,https://doi.org/10.1039/d4nh00245h,Nanoscale Horizons,middle,GaN-on-diamond thermal management,1,0,8
Renxiang Cheng,0000-0001-6613-0957,Jinling Institute of Technology,academic,CN,Effect of surface vacancy defects on the phonon thermal transport across GaN/diamond interface,2024,https://doi.org/10.1016/j.surfin.2024.105666,Surfaces and Interfaces,middle,GaN-on-diamond thermal management,1,0,8
Rong Chen,0000-0001-7371-1338,Huazhong University of Science and Technology,academic,CN,Mechanical regulation to interfacial thermal transport in GaN/diamond heterostructures for thermal switch,2024,https://doi.org/10.1039/d4nh00245h,Nanoscale Horizons,middle,GaN-on-diamond thermal management,1,0,8
Rose Amal,0000-0001-9561-4918,Australian Research Council,academic,AU,Materials Research at the University of New South Wales Over the Last 75 Years,2024,https://doi.org/10.1002/adma.202415007,Advanced Materials,middle,advanced packaging thermal resistance high power,1,0,8
Rulei Guo,0009-0009-2306-6970,The University of Tokyo,academic,JP,Record-Low thermal boundary resistance at bonded GaN/diamond interface by controlling ultrathin heterogeneous amorphous layer,2024,https://doi.org/10.1016/j.actamat.2024.120458,Acta Materialia,middle,thermal boundary resistance GaN diamond,1,0,8
Samuel Graham,0000-0002-1299-1636,"University of Maryland, College Park",academic,US,Lossless Phonon Transition Through GaN‐Diamond and Si‐Diamond Interfaces,2024,https://doi.org/10.1002/aelm.202400146,Advanced Electronic Materials,middle,GaN-on-diamond thermal management,1,0,8
Saravanan Yuvaraja,0000-0001-9187-0543,King Abdullah University of Science and Technology,academic,SA,Monolithic Integrated Micro-Thin-Film Thermocouples for On-Chip Temperature Measurement of GaN HEMTs,2024,https://doi.org/10.1109/ted.2024.3487815,IEEE Transactions on Electron Devices,middle,GaN HEMT self-heating junction temperature,1,0,8
Shengchang Ji,0000-0001-9293-9549,State Key Laboratory of Electrical Insulation and Power Equipment,academic,,Intelligent Condition Monitoring of Multiple Thermal Degradation of IGBT Modules Based on Case Temperature Matrix,2024,https://doi.org/10.1109/tpel.2024.3415439,IEEE Transactions on Power Electronics,middle,IGBT module baseplate thermal fatigue,1,0,8
Shiqian Hu,0000-0002-6667-4476,Yunnan University,academic,CN,Record-Low thermal boundary resistance at bonded GaN/diamond interface by controlling ultrathin heterogeneous amorphous layer,2024,https://doi.org/10.1016/j.actamat.2024.120458,Acta Materialia,middle,thermal boundary resistance GaN diamond,1,0,8
Shubhra S. Pasayat,0000-0002-7371-9038,University of Wisconsin–Madison,academic,US,Understanding of multiway heat extraction using peripheral diamond in an AlGaN/GaN high electron mobility transistor by electrothermal simulations,2024,https://doi.org/10.1088/1361-6641/ad4a66,Semiconductor Science and Technology,middle,thermal boundary resistance GaN diamond,1,0,8
Sifan Tan,,Nanchang University,academic,CN,A Novel Room-Temperature Flexible Phase Change Material for Solar Energy Photothermal Conversion and Battery Thermal Management,2024,https://doi.org/10.1021/acssuschemeng.3c08489,ACS Sustainable Chemistry & Engineering,middle,advanced packaging thermal resistance high power,1,0,8
