author,orcid,affiliation,affiliation_type,country,paper_title,paper_year,paper_doi,paper_venue,author_position,topic_query,n_relevant_papers,industry_flag,score
Hayder I. Mohammed,0000-0003-3647-3849,Imam Sadiq University,academic,IR,Heat Convection in a Channel-Opened Cavity with Two Heated Sources and Baffle,2024,https://doi.org/10.3390/en17051209,Energies,middle,near-junction thermal management,1,0,8
He Cao,0009-0006-3486-2620,Chinese Academy of Sciences,academic,CN,An Electrical-Thermal Co-Simulation Model of Chiplet Heterogeneous Integration Systems,2024,https://doi.org/10.1109/tvlsi.2024.3430498,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,middle,chiplet package thermal,1,0,8
He Liang,0000-0002-5600-1286,China National Nuclear Corporation,academic,CN,Influence of different vibration directions on the solder layer fatigue in IGBT modules,2024,https://doi.org/10.1016/j.microrel.2024.115526,Microelectronics Reliability,middle,IGBT module thermal fatigue,1,0,8
Hehe Gong,0000-0002-0442-3057,Virginia Tech,academic,US,"Switching figure-of-merit, optimal design, and power loss limit of (ultra-) wide bandgap power devices: A perspective",2024,https://doi.org/10.1063/5.0222105,Applied Physics Letters,middle,wide bandgap power device packaging,1,0,8
Hin‐Lap Yip,0000-0002-5750-9751,City University of Hong Kong,academic,HK,Perovskite‐Based Tandem Solar Cells,2024,https://doi.org/10.1002/solr.202400755,Solar RRL,middle,wide bandgap power device packaging,1,0,8
Hiroaki Tatsumi,0000-0002-0561-3100,The University of Osaka,academic,JP,Thermal decomposition temperature-dependent bonding performance of Ag nanostructures derived from metal–organic decomposition,2024,https://doi.org/10.1007/s10853-024-10250-1,Journal of Materials Science,middle,wide bandgap power device packaging,1,0,8
Hiroshi Amano,0000-0002-7598-2593,Nagoya University,academic,JP,(Ultra)wide bandgap semiconductor heterostructures for electronics cooling,2024,https://doi.org/10.1063/5.0185305,Applied Physics Reviews,middle,thermal boundary resistance GaN,1,0,8
Hong Zhang,0009-0004-1302-9432,State Key Laboratory of Electrical Insulation and Power Equipment,academic,,A Novel Condition Monitoring Method for Full Modes of Package Degradation in High Power Modules Based on Hysteresis Curves of Forward Voltage Drop,2024,https://doi.org/10.1109/tpel.2024.3506813,IEEE Transactions on Power Electronics,middle,IGBT module thermal fatigue,1,0,8
Hongbin Zhang,0000-0002-1035-8861,Technische Universität Darmstadt,academic,DE,Deep-potential enabled multiscale simulation of gallium nitride devices on boron arsenide cooling substrates,2024,https://doi.org/10.1038/s41467-024-46806-7,Nature Communications,middle,thermal boundary resistance GaN,1,0,8
Hongjin Zhang,0000-0001-5863-2586,Huazhong University of Science and Technology,academic,CN,High Luminescence Saturation Y<sub>3</sub>Al<sub>5</sub>O<sub>12</sub>: Ce<sup>3+</sup>‐Diamond Composite Color Converter for High‐Brightness Laser‐Driven White Lighting,2024,https://doi.org/10.1002/lpor.202401124,Laser & Photonics Review,middle,diamond thermal conductivity substrate,1,0,8
Hongliang Ding,,University of Science and Technology of China,academic,CN,Arc erosion behaviour of Cu–diamond composites at different load voltages in air atmosphere,2024,https://doi.org/10.1080/00084433.2024.2395660,Canadian Metallurgical Quarterly,middle,copper diamond composite,1,0,8
Hongyue Li,0000-0001-8831-6146,Chinese Academy of Sciences,academic,CN,Heterogeneous integration of thick GaN and polycrystalline diamond at room temperature through dynamic plasma polishing and surface-activated bonding,2024,https://doi.org/10.1016/j.jallcom.2024.174075,Journal of Alloys and Compounds,middle,GaN diamond thermal,1,0,8
Hongzhao Li,0000-0002-4929-9176,Nanjing University of Aeronautics and Astronautics,academic,CN,Microstructure and finite element analysis of Mo <sub>2</sub> C-diamond/Cu composites by spark plasma sintering,2024,https://doi.org/10.1515/secm-2024-0012,Science and Engineering of Composite Materials,middle,copper diamond composite,1,0,8
Hossein Amirabadi,0000-0002-5426-4293,University of Neyshabur,academic,IR,Evaluation and optimisation of surface roughness in the lapping process of DIN/EN 1.2379 steel using bi-composite lapping plates,2024,https://doi.org/10.1504/ijims.2024.142539,International Journal of Internet Manufacturing and Services,middle,copper diamond composite,1,0,8
Hsiang-Chun Wang,0000-0001-8222-809X,Chang Gung University,academic,TW,Thermally stable radio frequency power and noise behaviors of AlGaN/GaN high electron mobility transistor without voltage-blocking buffer layer design,2024,https://doi.org/10.1116/6.0003551,Journal of Vacuum Science & Technology B Nanotechnology and Microelectronics Materials Processing Measurement and Phenomena,middle,thermal boundary resistance GaN,1,0,8
Hsien‐Chin Chiu,0000-0003-1068-5798,Chang Gung University,academic,TW,Thermally stable radio frequency power and noise behaviors of AlGaN/GaN high electron mobility transistor without voltage-blocking buffer layer design,2024,https://doi.org/10.1116/6.0003551,Journal of Vacuum Science & Technology B Nanotechnology and Microelectronics Materials Processing Measurement and Phenomena,middle,thermal boundary resistance GaN,1,0,8
Hsuan‐Ling Kao,0000-0001-9448-9908,Chang Gung University,academic,TW,Thermally stable radio frequency power and noise behaviors of AlGaN/GaN high electron mobility transistor without voltage-blocking buffer layer design,2024,https://doi.org/10.1116/6.0003551,Journal of Vacuum Science & Technology B Nanotechnology and Microelectronics Materials Processing Measurement and Phenomena,middle,thermal boundary resistance GaN,1,0,8
Huaguang Bao,0000-0001-9609-247X,Nanjing University of Science and Technology,academic,CN,Electro-Thermal Simulation of GaN HEMT Based on a Scaling-Factor-Enhanced Time-Domain Spectral Element Solver,2024,https://doi.org/10.1109/tmtt.2024.3441541,IEEE Transactions on Microwave Theory and Techniques,middle,GaN HEMT thermal management,1,0,8
Huaping Jiang,0000-0002-0877-5578,Chongqing University,academic,CN,Reliability evaluation of IGBT power module on electric vehicle using big data,2024,https://doi.org/10.1088/1674-4926/45/5/052301,Journal of Semiconductors,middle,IGBT module thermal fatigue,1,0,8
Hui Sun,0000-0002-5875-1937,Shandong University,academic,CN,Controllable regulation of diamond nucleation and growth on GaN substrates through pulse bias duty ratio,2024,https://doi.org/10.1016/j.vacuum.2024.113305,Vacuum,middle,diamond thermal conductivity substrate,1,0,8
Huixian Shen,,Hohai University,academic,CN,Condition Monitoring the Inhomogeneous Thermal Fatigue of Multichip IGBT Module Based on the Thermal Attenuation Coefficient,2024,https://doi.org/10.1109/tpel.2024.3462805,IEEE Transactions on Power Electronics,middle,IGBT module thermal fatigue,1,0,8
Huiying Liu,0009-0000-7408-2369,Xi’an University,academic,CN,Quantitative control of interfacial structure and thermal conductivity between diamond and copper via thermal diffusion of alloying element,2024,https://doi.org/10.1016/j.jmrt.2024.10.250,Journal of Materials Research and Technology,middle,copper diamond composite,1,0,8
Hunter Stevenson,,Brigham Young University,academic,US,"Fabrication of high aspect ratio, non-line-of-sight vias in silicon carbide by a two-photon absorption method",2024,https://doi.org/10.1038/s41598-024-52672-6,Scientific Reports,middle,chiplet package thermal,1,0,8
Héctor Young,0000-0002-6138-5245,Universidad de La Frontera,academic,CL,On the Experimental Verification of Electrothermal Modeling of GaN-HEMT-Based DC–DC Converters,2024,https://doi.org/10.1109/tpel.2024.3514492,IEEE Transactions on Power Electronics,middle,GaN HEMT thermal management,1,0,8
Hüseyin Şar,0000-0002-4993-1258,IMEC,academic,BE,Thermal Scaling Analysis of Large Hybrid Laser Arrays for Co-Packaged Optics,2024,https://doi.org/10.1109/jstqe.2024.3444923,IEEE Journal of Selected Topics in Quantum Electronics,middle,co-packaged optics thermal,1,0,8
I. N. Lukina,,Baikov Institute of Metallurgy and Materials Science,academic,RU,"Electrical Transport, Mechanical and Tribological Properties of Composites Produced by Sintering Shock-Synthesized Nanopolycrystalline Diamond Particles",2024,https://doi.org/10.1134/s0020168525700384,Inorganic Materials,middle,copper diamond composite,1,0,8
Isma Atchi,,Centre National de la Recherche Scientifique,academic,FR,Pressureless sintering of Al/diamond materials using AlSi12 liquid phase,2024,https://doi.org/10.1016/j.matlet.2024.137788,Materials Letters,middle,copper diamond composite,1,0,8
Iyando Adityawan,,Sepuluh Nopember Institute of Technology,academic,ID,"Research progress, potentials, and challenges of copper composite for metal injection moulding feedstock",2024,https://doi.org/10.1016/j.powtec.2024.119785,Powder Technology,middle,copper diamond composite,1,0,8
J. Fedor,0000-0001-8667-5305,Slovak Academy of Sciences,academic,SK,Improved Thermal Performance of InGaAs/GaAs Nanomembrane HEMTs Transferred onto Various Substrates by Epitaxial Lift-Off,2024,https://doi.org/10.1021/acsaelm.4c00659,ACS Applied Electronic Materials,middle,GaN diamond thermal,1,0,8
J. Fedotova,0000-0002-4471-0552,Belarusian State University,academic,BY,Erosion mechanisms of DLC coatings deposited on polyimide and silica substrates when exposed to a pulsed gas discharge,2024,https://doi.org/10.1016/j.diamond.2024.110802,Diamond and Related Materials,middle,diamond thermal conductivity substrate,1,0,8
J. Mostaghimi,0000-0003-2999-0821,University of Toronto,academic,CA,Atmospheric plasma sprayed Cu coating on Cu–B/diamond composite for electronic packaging application,2024,https://doi.org/10.1016/j.vacuum.2024.113469,Vacuum,middle,diamond thermal conductivity substrate,1,0,8
Jabir Ali Siddique,0000-0002-9335-6799,Korea University of Science and Technology,academic,KR,A comprehensive review of diamond-reinforced metal matrix composites for thermal management in high-performance electronics,2024,https://doi.org/10.1016/j.jmrt.2024.11.171,Journal of Materials Research and Technology,middle,diamond heat spreader,1,0,8
Janelle Keionna Mabrey,,Stanford University,academic,US,Lossless Phonon Transition Through GaN‐Diamond and Si‐Diamond Interfaces,2024,https://doi.org/10.1002/aelm.202400146,Advanced Electronic Materials,middle,diamond heat spreader,1,0,8
Jaroslav Kováč,0000-0002-4751-4178,Slovak University of Technology in Bratislava,academic,SK,Improved Thermal Performance of InGaAs/GaAs Nanomembrane HEMTs Transferred onto Various Substrates by Epitaxial Lift-Off,2024,https://doi.org/10.1021/acsaelm.4c00659,ACS Applied Electronic Materials,middle,GaN diamond thermal,1,0,8
Jawad Mirza,0000-0002-8663-6936,Pakistan Atomic Energy Commission,academic,PK,Multipoint Thermal Sensing System for Power Semiconductor Devices Utilizing Fiber Bragg Gratings,2024,https://doi.org/10.3390/app142311328,Applied Sciences,middle,power module baseplate thermal,1,0,8
Jayanti Paul,0000-0002-2916-379X,Indian Institute of Technology Bombay,academic,IN,P-type NiOX dielectric-based CMOS inverter logic gate using enhancement-mode GaN nMOS and diamond pMOS transistors,2024,https://doi.org/10.1063/5.0231002,Applied Physics Letters,middle,GaN diamond thermal,1,0,8
Jean‐Louis Bobet,0000-0001-7838-7004,Centre National de la Recherche Scientifique,academic,FR,Pressureless sintering of Al/diamond materials using AlSi12 liquid phase,2024,https://doi.org/10.1016/j.matlet.2024.137788,Materials Letters,middle,copper diamond composite,1,0,8
Jean‐Paul Salvestrini,0000-0002-0482-1178,Georgia Tech Lorraine,academic,FR,Reduction of self-heating effects in GaN HEMT via h-BN passivation and lift-off transfer to diamond substrate: A simulation study,2024,https://doi.org/10.1016/j.mseb.2024.117185,Materials Science and Engineering B,middle,diamond heat spreader,1,0,8
Jennifer K. Hite,0000-0002-4090-0826,United States Naval Research Laboratory,academic,US,Reduced temperature in lateral (Al<i>x</i>Ga1−<i>x</i>)2O3/Ga2O3 heterojunction field effect transistor capped with nanocrystalline diamond,2024,https://doi.org/10.1063/5.0191771,Applied Physics Letters,middle,diamond heat spreader,1,0,8
Jia Wang,0000-0001-7025-6464,Nagoya University,academic,JP,(Ultra)wide bandgap semiconductor heterostructures for electronics cooling,2024,https://doi.org/10.1063/5.0185305,Applied Physics Reviews,middle,thermal boundary resistance GaN,1,0,8
Jiabin Lu,0000-0002-9627-991X,Guangdong University of Technology,academic,CN,Optimisation of chemically assisted mechanical polishing process parameters for polycrystalline diamond based on photo-Fenton reaction,2024,https://doi.org/10.1016/j.diamond.2024.111750,Diamond and Related Materials,middle,diamond thermal conductivity substrate,1,0,8
Jiachen Liu,0000-0003-2518-1277,Xi'an Institute of Optics and Precision Mechanics,academic,CN,Interface Contact Thermal Resistance of Die Attach in High-Power Laser Diode Packages,2024,https://doi.org/10.3390/electronics13010203,Electronics,middle,die attach thermal resistance,1,0,8
Jiachen Zhang,0000-0002-4421-7434,Xi'an Institute of Optics and Precision Mechanics,academic,CN,Interface Contact Thermal Resistance of Die Attach in High-Power Laser Diode Packages,2024,https://doi.org/10.3390/electronics13010203,Electronics,middle,die attach thermal resistance,1,0,8
Jiajia Du,0009-0000-9446-0478,Chongqing University of Posts and Telecommunications,academic,CN,Diamond-on-Si IGBT With Ultrahigh Breakdown Voltage and On-State Current,2024,https://doi.org/10.1109/ted.2024.3450436,IEEE Transactions on Electron Devices,middle,diamond heat spreader,1,0,8
Jiajun Zang,,Nanjing University of Aeronautics and Astronautics,academic,CN,Investigation of Cu-diamond/Cu-diamond-high-entropy alloys bi-layer coating via mechanical alloying,2024,https://doi.org/10.1177/02670844241229043,Surface Engineering,middle,diamond thermal conductivity substrate,1,0,8
Jianan Liu,0000-0001-5200-8125,University of Shanghai for Science and Technology,academic,CN,Preparation of micro-diamond/copper composite foils by direct current electro-deposition method and its properties,2024,https://doi.org/10.1016/j.diamond.2024.111104,Diamond and Related Materials,middle,copper diamond composite,1,0,8
